,value,percentage,datetime,tipo,anio,ccaa
9,409796.775,0.48064729005494544,2021-10-01T00:00:00.000+02:00,Eólica,2021,Castilla - La Mancha
10,801762.851,0.6892098368668055,2021-11-01T00:00:00.000+01:00,Eólica,2021,Castilla - La Mancha
11,1059295.771,0.7625644342793961,2021-12-01T00:00:00.000+01:00,Eólica,2021,Castilla - La Mancha
0,147622.462,0.11287248387071114,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Castilla - La Mancha
1,179416.838,0.15285626680444317,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Castilla - La Mancha
2,279107.051,0.2659926841546844,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,2021,Castilla - La Mancha
3,263484.831,0.2947173168081603,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Castilla - La Mancha
4,418758.771,0.33302913730464606,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Castilla - La Mancha
5,412116.956,0.37451356088797066,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Castilla - La Mancha
6,475133.436,0.3823239742936434,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Castilla - La Mancha
7,421491.823,0.39580176929058153,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,2021,Castilla - La Mancha
